,dow,dom,month,year,in_demand,out_demand,prev_holy,pos_holy
696,4,1,6,2016,5857200.0,5857200.0,0,0
697,5,2,6,2016,5481017.0,5481017.0,0,0
698,6,3,6,2016,9407200.0,9407200.0,0,0
699,7,4,6,2016,0.0,0.0,0,0
700,1,5,6,2016,0.0,0.0,0,0
701,2,6,6,2016,2870100.0,2870100.0,0,1
702,3,7,6,2016,0.0,0.0,0,0
703,4,8,6,2016,112050.0,112050.0,1,0
704,5,9,6,2016,13793395.0,13793395.0,0,0
705,6,10,6,2016,12101400.0,12101400.0,0,0
706,7,11,6,2016,0.0,0.0,0,0
707,1,12,6,2016,0.0,0.0,0,0
708,2,13,6,2016,9161022.0,9161022.0,0,0
709,3,14,6,2016,10324100.0,10324100.0,0,0
710,4,15,6,2016,10624100.0,10624100.0,0,0
711,5,16,6,2016,10606000.0,10606000.0,0,2
712,6,17,6,2016,0.0,0.0,0,0
713,7,18,6,2016,0.0,0.0,0,0
714,1,19,6,2016,0.0,0.0,0,0
715,2,20,6,2016,0.0,0.0,0,0
716,3,21,6,2016,6121600.0,6121600.0,2,0
717,4,22,6,2016,6672638.0,6672638.0,0,0
718,5,23,6,2016,10294600.0,10294600.0,0,0
719,6,24,6,2016,4993700.0,4993700.0,0,0
720,7,25,6,2016,0.0,0.0,0,0
721,1,26,6,2016,0.0,0.0,0,0
722,2,27,6,2016,600000.0,600000.0,0,0
723,3,28,6,2016,9670400.0,9670400.0,0,0
724,4,29,6,2016,5930800.0,5930800.0,0,0
725,5,30,6,2016,8713800.0,8713800.0,0,0
726,6,1,7,2016,6549467.0,6549467.0,0,0
727,7,2,7,2016,0.0,0.0,0,0
728,1,3,7,2016,0.0,0.0,0,0
729,2,4,7,2016,5647500.0,5647500.0,0,0
730,3,5,7,2016,5287700.0,5287700.0,0,0
731,4,6,7,2016,5824400.0,5824400.0,0,0
732,5,7,7,2016,9769417.0,9769417.0,0,1
733,6,8,7,2016,0.0,0.0,0,0
734,7,9,7,2016,0.0,0.0,0,0
735,1,10,7,2016,0.0,0.0,0,0
736,2,11,7,2016,260300.0,260300.0,1,0
737,3,12,7,2016,9526300.0,9526300.0,0,0
738,4,13,7,2016,9796300.0,9796300.0,0,0
739,5,14,7,2016,12836300.0,12836300.0,0,0
740,6,15,7,2016,13267200.0,13267200.0,0,0
741,7,16,7,2016,0.0,0.0,0,0
742,1,17,7,2016,0.0,0.0,0,0
743,2,18,7,2016,10043700.0,10043700.0,0,0
744,3,19,7,2016,3149800.0,3149800.0,0,0
745,4,20,7,2016,4727800.0,4727800.0,0,0
746,5,21,7,2016,7168100.0,7168100.0,0,0
747,6,22,7,2016,6821900.0,6821900.0,0,0
748,7,23,7,2016,0.0,0.0,0,0
749,1,24,7,2016,0.0,0.0,0,0
750,2,25,7,2016,4572014.0,4572014.0,0,0
751,3,26,7,2016,9247700.0,9247700.0,0,0
752,4,27,7,2016,6135900.0,6135900.0,0,0
753,5,28,7,2016,15215900.0,15215900.0,0,0
754,6,29,7,2016,11008900.0,11008900.0,0,0
755,7,30,7,2016,0.0,0.0,0,0
756,1,31,7,2016,0.0,0.0,0,0
757,2,1,8,2016,8745000.0,8745000.0,0,0
758,3,2,8,2016,13434700.0,13434700.0,0,0
759,4,3,8,2016,7196800.0,7196800.0,0,0
760,5,4,8,2016,10281800.0,10281800.0,0,0
761,6,5,8,2016,9215162.0,9215162.0,0,0
762,7,6,8,2016,0.0,0.0,0,0
763,1,7,8,2016,0.0,0.0,0,0
764,2,8,8,2016,4680600.0,4680600.0,0,0
765,3,9,8,2016,8496100.0,8496100.0,0,0
766,4,10,8,2016,9530900.0,9530900.0,0,0
767,5,11,8,2016,7275200.0,7275200.0,0,0
768,6,12,8,2016,8647200.0,8647200.0,0,1
769,7,13,8,2016,0.0,0.0,0,0
770,1,14,8,2016,0.0,0.0,0,0
771,2,15,8,2016,0.0,0.0,0,0
772,3,16,8,2016,8254455.0,8254455.0,1,0
773,4,17,8,2016,11341800.0,11341800.0,0,0
774,5,18,8,2016,7840100.0,7840100.0,0,0
775,6,19,8,2016,8533597.0,8533597.0,0,0
776,7,20,8,2016,0.0,0.0,0,0
777,1,21,8,2016,0.0,0.0,0,0
778,2,22,8,2016,6624366.0,6624366.0,0,0
779,3,23,8,2016,7913500.0,7913500.0,0,0
780,4,24,8,2016,6240500.0,6240500.0,0,0
781,5,25,8,2016,4015820.0,4015820.0,0,0
782,6,26,8,2016,8471500.0,8471500.0,0,0
783,7,27,8,2016,0.0,0.0,0,0
784,1,28,8,2016,0.0,0.0,0,0
785,2,29,8,2016,4888800.0,4888800.0,0,0
786,3,30,8,2016,7576800.0,7576800.0,0,0
787,4,31,8,2016,9836100.0,9836100.0,0,0
788,5,1,9,2016,5845100.0,5845100.0,0,0
789,6,2,9,2016,200000.0,200000.0,0,1
790,7,3,9,2016,0.0,0.0,0,0
791,1,4,9,2016,0.0,0.0,0,0
792,2,5,9,2016,0.0,0.0,0,0
793,3,6,9,2016,16101100.0,16101100.0,1,0
794,4,7,9,2016,11973572.0,11973572.0,0,0
795,5,8,9,2016,8517100.0,8517100.0,0,0
796,6,9,9,2016,5542600.0,5542600.0,0,0
797,7,10,9,2016,0.0,0.0,0,0
798,1,11,9,2016,0.0,0.0,0,0
799,2,12,9,2016,5102600.0,5102600.0,0,0
800,3,13,9,2016,3954800.0,3954800.0,0,0
801,4,14,9,2016,7574800.0,7574800.0,0,1
802,5,15,9,2016,0.0,0.0,0,0
803,6,16,9,2016,7843800.0,7843800.0,1,0
804,7,17,9,2016,0.0,0.0,0,0
805,1,18,9,2016,0.0,0.0,0,0
806,2,19,9,2016,5536744.0,5536744.0,0,0
807,3,20,9,2016,3235331.0,3235331.0,0,0
808,4,21,9,2016,6003800.0,6003800.0,0,0
809,5,22,9,2016,5303800.0,5303800.0,0,0
810,6,23,9,2016,5208954.0,5208954.0,0,0
811,7,24,9,2016,0.0,0.0,0,0
812,1,25,9,2016,0.0,0.0,0,0
813,2,26,9,2016,3342800.0,3342800.0,0,0
814,3,27,9,2016,6701675.0,6701675.0,0,0
815,4,28,9,2016,5170800.0,5170800.0,0,0
816,5,29,9,2016,4422800.0,4422800.0,0,0
817,6,30,9,2016,3192000.0,3192000.0,0,0
818,7,1,10,2016,0.0,0.0,0,0
819,1,2,10,2016,0.0,0.0,0,0
820,2,3,10,2016,9681000.0,9681000.0,0,0
821,3,4,10,2016,8796000.0,8796000.0,0,0
822,4,5,10,2016,4454500.0,4454500.0,0,0
823,5,6,10,2016,4344500.0,4344500.0,0,0
824,6,7,10,2016,6959500.0,6959500.0,0,1
825,7,8,10,2016,0.0,0.0,0,0
826,1,9,10,2016,0.0,0.0,0,0
827,2,10,10,2016,0.0,0.0,0,0
828,3,11,10,2016,4108900.0,4108900.0,1,0
829,4,12,10,2016,7173900.0,7173900.0,0,0
830,5,13,10,2016,5766900.0,5766900.0,0,0
831,6,14,10,2016,5793000.0,5793000.0,0,0
832,7,15,10,2016,0.0,0.0,0,0
833,1,16,10,2016,0.0,0.0,0,0
834,2,17,10,2016,2780900.0,2780900.0,0,0
835,3,18,10,2016,5973945.0,5973945.0,0,0
836,4,19,10,2016,35782600.0,35782600.0,0,0
837,5,20,10,2016,6490800.0,6490800.0,0,0
838,6,21,10,2016,6257078.0,6257078.0,0,0
839,7,22,10,2016,0.0,0.0,0,0
840,1,23,10,2016,0.0,0.0,0,0
841,2,24,10,2016,5501000.0,5501000.0,0,0
842,3,25,10,2016,4741000.0,4741000.0,0,0
843,4,26,10,2016,5121500.0,5121500.0,0,0
844,5,27,10,2016,4721500.0,4721500.0,0,1
845,6,28,10,2016,0.0,0.0,0,0
846,7,29,10,2016,0.0,0.0,0,0
847,1,30,10,2016,0.0,0.0,0,0
848,2,31,10,2016,10519619.0,10519619.0,1,0
849,3,1,11,2016,5605300.0,5605300.0,0,0
850,4,2,11,2016,4267300.0,4267300.0,0,0
851,5,3,11,2016,6567300.0,6567300.0,0,0
852,6,4,11,2016,6318121.0,6318121.0,0,0
853,7,5,11,2016,0.0,0.0,0,0
854,1,6,11,2016,0.0,0.0,0,0
855,2,7,11,2016,3862000.0,3862000.0,0,0
856,3,8,11,2016,5832947.0,5832947.0,0,0
857,4,9,11,2016,7622273.0,7622273.0,0,0
858,5,10,11,2016,6591100.0,6591100.0,0,0
859,6,11,11,2016,6810100.0,6810100.0,0,0
860,7,12,11,2016,0.0,0.0,0,0
861,1,13,11,2016,0.0,0.0,0,0
862,2,14,11,2016,2730100.0,2730100.0,0,0
863,3,15,11,2016,4105742.0,4105742.0,0,0
864,4,16,11,2016,4188115.0,4188115.0,0,0
865,5,17,11,2016,2178400.0,2178400.0,0,0
866,6,18,11,2016,6845900.0,6845900.0,0,0
867,7,19,11,2016,0.0,0.0,0,0
868,1,20,11,2016,0.0,0.0,0,0
869,2,21,11,2016,36585900.0,36585900.0,0,0
870,3,22,11,2016,8112494.0,8112494.0,0,0
871,4,23,11,2016,5373900.0,5373900.0,0,0
872,5,24,11,2016,5369900.0,5369900.0,0,0
873,6,25,11,2016,6911900.0,6911900.0,0,1
874,7,26,11,2016,0.0,0.0,0,0
875,1,27,11,2016,0.0,0.0,0,0
876,2,28,11,2016,0.0,0.0,0,0
877,3,29,11,2016,5167058.0,5167058.0,1,0
878,4,30,11,2016,8098900.0,8098900.0,0,0
879,5,1,12,2016,5108900.0,5108900.0,0,0
880,6,2,12,2016,6850900.0,6850900.0,0,0
881,7,3,12,2016,0.0,0.0,0,0
882,1,4,12,2016,0.0,0.0,0,0
883,2,5,12,2016,5760900.0,5760900.0,0,0
884,3,6,12,2016,7015900.0,7015900.0,0,0
885,4,7,12,2016,4825918.0,4825918.0,0,2
886,5,8,12,2016,0.0,0.0,0,0
887,6,9,12,2016,0.0,0.0,0,0
888,7,10,12,2016,0.0,0.0,0,0
889,1,11,12,2016,0.0,0.0,0,0
890,2,12,12,2016,4653400.0,4653400.0,2,0
891,3,13,12,2016,5853400.0,5853400.0,0,0
892,4,14,12,2016,6572400.0,6572400.0,0,0
893,5,15,12,2016,9062400.0,9062400.0,0,0
894,6,16,12,2016,9112056.0,9112056.0,0,0
895,7,17,12,2016,0.0,0.0,0,0
896,1,18,12,2016,0.0,0.0,0,0
897,2,19,12,2016,6200400.0,6200400.0,0,0
898,3,20,12,2016,9696513.0,9696513.0,0,0
899,4,21,12,2016,7711000.0,7711000.0,0,0
900,5,22,12,2016,14124400.0,14124400.0,0,0
901,6,23,12,2016,8071400.0,8071400.0,0,0
902,7,24,12,2016,0.0,0.0,0,0
903,1,25,12,2016,0.0,0.0,0,0
904,2,26,12,2016,6402869.0,6402869.0,0,0
905,3,27,12,2016,14422400.0,14422400.0,0,0
906,4,28,12,2016,10802400.0,10802400.0,0,0
907,5,29,12,2016,13937400.0,13937400.0,0,0
908,6,30,12,2016,11598000.0,11598000.0,0,1
909,7,31,12,2016,0.0,0.0,0,0
910,1,1,1,2017,0.0,0.0,0,0
911,2,2,1,2017,0.0,0.0,0,0
912,3,3,1,2017,7698400.0,7698400.0,1,0
913,4,4,1,2017,8598400.0,8598400.0,0,0
914,5,5,1,2017,1432372.0,1432372.0,0,0
915,6,6,1,2017,12979900.0,12979900.0,0,0
916,7,7,1,2017,0.0,0.0,0,0
917,1,8,1,2017,0.0,0.0,0,0
918,2,9,1,2017,6016900.0,6016900.0,0,0
919,3,10,1,2017,8783400.0,8783400.0,0,0
920,4,11,1,2017,6745400.0,6745400.0,0,0
921,5,12,1,2017,9004900.0,9004900.0,0,0
922,6,13,1,2017,11080400.0,11080400.0,0,0
923,7,14,1,2017,0.0,0.0,0,0
924,1,15,1,2017,0.0,0.0,0,0
925,2,16,1,2017,6755900.0,6755900.0,0,0
926,3,17,1,2017,8229958.0,8229958.0,0,0
927,4,18,1,2017,8324500.0,8324500.0,0,0
928,5,19,1,2017,2616500.0,2616500.0,0,0
929,6,20,1,2017,9128500.0,9128500.0,0,0
930,7,21,1,2017,0.0,0.0,0,0
931,1,22,1,2017,0.0,0.0,0,0
932,2,23,1,2017,6453500.0,6453500.0,0,0
933,3,24,1,2017,3683500.0,3683500.0,0,0
934,4,25,1,2017,5731000.0,5731000.0,0,0
935,5,26,1,2017,4507500.0,4507500.0,0,0
936,6,27,1,2017,4551500.0,4551500.0,0,0
937,7,28,1,2017,0.0,0.0,0,0
938,1,29,1,2017,0.0,0.0,0,0
939,2,30,1,2017,9715500.0,9715500.0,0,0
940,3,31,1,2017,10199000.0,10199000.0,0,0
941,4,1,2,2017,8694400.0,8694400.0,0,0
942,5,2,2,2017,14110508.0,14110508.0,0,0
943,6,3,2,2017,12007800.0,12007800.0,0,0
944,7,4,2,2017,0.0,0.0,0,0
945,1,5,2,2017,0.0,0.0,0,0
946,2,6,2,2017,9600000.0,9600000.0,0,0
947,3,7,2,2017,5964800.0,5964800.0,0,0
948,4,8,2,2017,6518800.0,6518800.0,0,0
949,5,9,2,2017,7868872.0,7868872.0,0,0
950,6,10,2,2017,4837400.0,4837400.0,0,0
951,7,11,2,2017,0.0,0.0,0,0
952,1,12,2,2017,0.0,0.0,0,0
953,2,13,2,2017,7321400.0,7321400.0,0,0
954,3,14,2,2017,15502400.0,15502400.0,0,0
955,4,15,2,2017,10675400.0,10675400.0,0,0
956,5,16,2,2017,9183105.0,9183105.0,0,0
957,6,17,2,2017,9246900.0,9246900.0,0,1
958,7,18,2,2017,0.0,0.0,0,0
959,1,19,2,2017,0.0,0.0,0,0
960,2,20,2,2017,0.0,0.0,0,0
961,3,21,2,2017,3768900.0,3768900.0,1,0
962,4,22,2,2017,11454423.0,11454423.0,0,0
963,5,23,2,2017,11465837.0,11465837.0,0,0
964,6,24,2,2017,7718300.0,7718300.0,0,2
965,7,25,2,2017,0.0,0.0,0,0
966,1,26,2,2017,0.0,0.0,0,0
967,2,27,2,2017,0.0,0.0,0,0
968,3,28,2,2017,0.0,0.0,0,0
969,4,1,3,2017,4498000.0,4498000.0,2,0
970,5,2,3,2017,11057700.0,11057700.0,0,0
971,6,3,3,2017,7747600.0,7747600.0,0,0
972,7,4,3,2017,0.0,0.0,0,0
973,1,5,3,2017,0.0,0.0,0,0
974,2,6,3,2017,9534600.0,9534600.0,0,0
975,3,7,3,2017,7237000.0,7237000.0,0,0
976,4,8,3,2017,6979900.0,6979900.0,0,0
977,5,9,3,2017,4808700.0,4808700.0,0,0
978,6,10,3,2017,6449600.0,6449600.0,0,0
979,7,11,3,2017,0.0,0.0,0,0
980,1,12,3,2017,0.0,0.0,0,0
981,2,13,3,2017,717400.0,717400.0,0,0
982,3,14,3,2017,12383900.0,12383900.0,0,0
983,4,15,3,2017,4723100.0,4723100.0,0,0
984,5,16,3,2017,6775800.0,6775800.0,0,0
985,6,17,3,2017,8212800.0,8212800.0,0,0
986,7,18,3,2017,0.0,0.0,0,0
987,1,19,3,2017,0.0,0.0,0,0
988,2,20,3,2017,10000.0,10000.0,0,0
989,3,21,3,2017,8122500.0,8122500.0,0,0
990,4,22,3,2017,7312500.0,7312500.0,0,0
991,5,23,3,2017,6915764.0,6915764.0,0,1
992,6,24,3,2017,0.0,0.0,0,0
993,7,25,3,2017,0.0,0.0,0,0
994,1,26,3,2017,0.0,0.0,0,0
995,2,27,3,2017,8755000.0,8755000.0,1,0
996,3,28,3,2017,15102736.0,15102736.0,0,0
997,4,29,3,2017,6775000.0,6775000.0,0,0
998,5,30,3,2017,5966000.0,5966000.0,0,0
999,6,31,3,2017,4600000.0,4600000.0,0,0
1000,7,1,4,2017,0.0,0.0,0,0
1001,1,2,4,2017,0.0,0.0,0,0
1002,2,3,4,2017,3454000.0,3454000.0,0,0
1003,3,4,4,2017,11798000.0,11798000.0,0,0
1004,4,5,4,2017,4127300.0,4127300.0,0,1
1005,5,6,4,2017,0.0,0.0,0,0
1006,6,7,4,2017,12065300.0,12065300.0,1,1
1007,7,8,4,2017,0.0,0.0,0,0
1008,1,9,4,2017,0.0,0.0,0,0
1009,2,10,4,2017,0.0,0.0,0,0
1010,3,11,4,2017,10797000.0,10797000.0,1,0
1011,4,12,4,2017,12219800.0,12219800.0,0,2
1012,5,13,4,2017,0.0,0.0,0,0
1013,6,14,4,2017,0.0,0.0,0,0
1014,7,15,4,2017,0.0,0.0,0,0
1015,1,16,4,2017,0.0,0.0,0,0
1016,2,17,4,2017,5836300.0,5836300.0,2,0
1017,3,18,4,2017,9534300.0,9534300.0,0,0
1018,4,19,4,2017,7746400.0,7746400.0,0,0
1019,5,20,4,2017,6021700.0,6021700.0,0,0
1020,6,21,4,2017,8381200.0,8381200.0,0,0
1021,7,22,4,2017,0.0,0.0,0,0
1022,1,23,4,2017,0.0,0.0,0,0
1023,2,24,4,2017,5324500.0,5324500.0,0,0
1024,3,25,4,2017,13428800.0,13428800.0,0,0
1025,4,26,4,2017,9460686.0,9460686.0,0,0
1026,5,27,4,2017,6709100.0,6709100.0,0,0
1027,6,28,4,2017,9309400.0,9309400.0,0,1
1028,7,29,4,2017,0.0,0.0,0,0
1029,1,30,4,2017,0.0,0.0,0,0
1030,2,1,5,2017,0.0,0.0,0,0
1031,3,2,5,2017,7296817.0,7296817.0,1,0
1032,4,3,5,2017,4487700.0,4487700.0,0,0
1033,5,4,5,2017,14091700.0,14091700.0,0,0
1034,6,5,5,2017,12154500.0,12154500.0,0,0
1035,7,6,5,2017,0.0,0.0,0,0
1036,1,7,5,2017,0.0,0.0,0,0
1037,2,8,5,2017,6967501.0,6967501.0,0,0
1038,3,9,5,2017,9282300.0,9282300.0,0,0
1039,4,10,5,2017,5871000.0,5871000.0,0,0
1040,5,11,5,2017,5565400.0,5565400.0,0,0
